commodity,year,Type,msprice,msp_filter,date,APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,district_name,Year,Month,trend,detrended_m,seasonal_m,residual_m,deseasonalised,raw_comparison,deseasonalised_comaprison
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Pathardi,sorgum(jawar),893.0,1587.0,1897.0,1720.0,Ahmadnagar,2016.0,6.0,1691.8333333333333,1.0166486060486652,1.0150686316570732,1.001556519768533,1694.4667053617297,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Newasa,sorgum(jawar),36.0,1600.0,1675.0,1638.0,Ahmadnagar,2016.0,6.0,1670.0,0.9808383233532935,0.9873414494427406,0.9934134983463749,1659.000542238446,Below_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Shevgaon-Bodhegaon,sorgum(jawar),1631.0,1662.0,1831.0,1831.0,Ahmadnagar,2016.0,6.0,1832.8333333333333,0.9989997271983269,0.9871395520515847,1.0120146894348352,1854.8542566191472,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Shevgaon,sorgum(jawar),2431.0,1764.0,2118.0,2118.0,Ahmadnagar,2016.0,6.0,1999.0,1.0595297648824413,1.0141632581625286,1.044732942506819,2088.421152071131,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Shahada,sorgum(jawar),120.0,1766.0,1870.0,1833.0,Nandurbar,2016.0,6.0,1715.5,1.0684931506849316,0.9960280030114488,1.0727541268462206,1840.3097046046914,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Wardha,sorgum(jawar),10.0,1450.0,1683.0,1683.0,Wardha,2016.0,6.0,1403.4,1.1992304403591278,1.1992304403591278,1.0,1403.4,Above_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Bhokardan-Pimpalgaon Renu,sorgum(jawar),44.0,1500.0,1524.0,1513.0,Jalna,2016.0,6.0,1368.3333333333333,1.1057247259439709,1.0514761214193948,1.0515928069306466,1438.929490816768,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Jafrabad,sorgum(jawar),20.0,1000.0,1300.0,1150.0,Jalna,2016.0,6.0,1150.0,1.0,1.0164992826398853,0.9837685250529287,1131.333803810868,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Jalna,sorgum(jawar),16500.0,1404.0,2576.0,1830.0,Jalna,2016.0,6.0,1759.1666666666667,1.0402652771198484,0.9939344068242332,1.0466136094872187,1841.1677746895991,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Partur,sorgum(jawar),807.0,1738.0,1823.0,1780.0,Jalna,2016.0,6.0,1655.8333333333333,1.0749874182184198,1.046373738105223,1.0273455640859361,1701.113029865629,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Jalna-Badnapur,sorgum(jawar),43.0,1701.0,1784.0,1742.0,Jalna,2016.0,6.0,1643.0,1.0602556299452222,1.030127814972611,1.0292466765140327,1691.0522895125555,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Mantha,sorgum(jawar),176.0,1525.0,1844.0,1725.0,Jalna,2016.0,6.0,1668.3333333333333,1.033966033966034,1.0168738228358234,1.0168085860274625,1696.3756576891499,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Ghansawangi,sorgum(jawar),56.0,1650.0,1860.0,1740.0,Jalna,2016.0,6.0,1716.25,1.0138383102694828,1.0069191551347414,1.0068716094032548,1728.0433996383365,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Navapur,sorgum(jawar),139.0,1465.0,1485.0,1478.0,Nandurbar,2016.0,6.0,1519.0,0.9730085582620145,0.9730085582620145,1.0,1519.0,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Umari,sorgum(jawar),132.0,1337.0,1444.0,1384.0,Nanded,2016.0,6.0,1331.8333333333333,1.0391690651983483,1.0391690651983483,1.0,1331.8333333333333,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Shirur,sorgum(jawar),127.0,1636.0,1790.0,1730.0,Pune,2016.0,6.0,1657.8333333333333,1.043530712777722,0.9828721888236723,1.0617155766983777,1760.1474735697936,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Sangamner,sorgum(jawar),223.0,1633.0,1938.0,1798.0,Ahmadnagar,2016.0,6.0,1857.5,0.9679676985195155,0.9889666359964855,0.9787667887746169,1818.0593101488507,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Dhadgaon,sorgum(jawar),279.0,1265.0,1344.0,1307.0,Nandurbar,2016.0,6.0,1247.8,1.0474435005609875,1.0474435005609875,1.0,1247.8,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Nandurbar,sorgum(jawar),1372.0,1391.0,1625.0,1506.0,Nandurbar,2016.0,6.0,1575.5,0.9558870199936528,0.9435636041883492,1.0130605035533393,1596.076823348286,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-06-01,Sindi (Selu),sorgum(jawar),9.0,1000.0,1200.0,1100.0,Wardha,2016.0,6.0,1100.0,1.0,1.0,1.0,1100.0,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dondaicha-Sindkheda,sorgum(jawar),3.0,1900.0,1900.0,1900.0,Dhule,2016.0,7.0,1771.4285714285713,1.0725806451612905,1.0725806451612905,1.0,1771.428571428571,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Shirpur,sorgum(jawar),72.0,1767.0,1946.0,1842.0,Dhule,2016.0,7.0,1750.4285714285713,1.0523137190892027,0.9719545538547538,1.0826779039367076,1895.1503367052112,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Pune,sorgum(jawar),9742.0,2628.0,2988.0,2878.0,Pune,2016.0,7.0,2647.285714285714,1.0871512600507258,1.0649826927135644,1.0208158944636707,2702.391334329469,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Nira-Saswad,sorgum(jawar),170.0,1666.0,2343.0,2005.0,Pune,2016.0,7.0,2034.4285714285713,0.9855347236851345,0.9855347236851345,1.0,2034.4285714285713,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dondaicha,sorgum(jawar),103.0,1592.0,1689.0,1649.0,Dhule,2016.0,7.0,1691.5714285714287,0.9748332066548433,0.9330514536904463,1.0447796879787712,1767.3194693366613,Below_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Balapur,sorgum(jawar),68.0,1420.0,1810.0,1800.0,Akola,2016.0,7.0,1634.7142857142858,1.10110984881587,1.0554798075041443,1.0432315625436979,1705.3855385982195,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Akot,sorgum(jawar),308.0,1421.0,1516.0,1466.0,Akola,2016.0,7.0,1389.4285714285713,1.0551100143944068,0.9813995581453177,1.0751074887259882,1493.7850621927084,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Akola,sorgum(jawar),119.0,1690.0,1899.0,1795.0,Akola,2016.0,7.0,1478.5714285714287,1.2140096618357488,1.0687698978136644,1.1358943251668998,1679.500895068202,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Telhara,sorgum(jawar),160.0,1242.0,1338.0,1289.0,Akola,2016.0,7.0,1312.4285714285713,0.9821486883639927,0.9535031191107713,1.0300424494467684,1351.8571404382087,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Patur,sorgum(jawar),31.0,1500.0,1761.0,1608.0,Akola,2016.0,7.0,1564.5714285714287,1.0277574872169466,1.0188664030078973,1.0087264475330633,1578.2245790545871,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Atpadi,sorgum(jawar),12.0,1800.0,2200.0,2000.0,Sangli,2016.0,7.0,1975.0,1.0126582278481013,0.9793020868970237,1.034061135371179,2042.2707423580785,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Talegaon Dabhade,sorgum(jawar),4.0,786.0,786.0,786.0,Pune,2016.0,7.0,786.0,1.0,1.0,1.0,786.0,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sangali,sorgum(jawar),6194.0,1724.0,2479.0,2223.0,Sangli,2016.0,7.0,2302.285714285714,0.9655621742367834,0.9654192830872602,1.000148009421426,2302.626474262243,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Shirur,sorgum(jawar),106.0,1637.0,1793.0,1727.0,Pune,2016.0,7.0,1667.7142857142858,1.0355490834332706,1.0090258421989962,1.0262859880540538,1711.5518035061461,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sonpeth,sorgum(jawar),33.0,1371.0,1840.0,1710.0,Parbhani,2016.0,7.0,1739.5714285714287,0.9830007390983,0.9830007390983,1.0,1739.5714285714287,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Parbhani,sorgum(jawar),225.0,1619.0,1778.0,1729.0,Parbhani,2016.0,7.0,1671.5,1.0344002393060125,1.0215887956327319,1.0125407049568762,1692.4617883354188,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Pathari,sorgum(jawar),8.0,1600.0,1865.0,1800.0,Parbhani,2016.0,7.0,1705.8333333333333,1.0552027357107963,1.176742411733284,0.8967151393451811,1529.6465751996548,Above_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sailu,sorgum(jawar),115.0,1550.0,1881.0,1838.0,Parbhani,2016.0,7.0,1659.3333333333333,1.107673764564082,1.0318469760095104,1.073486466809079,1781.271877258532,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dhule,sorgum(jawar),221.0,1667.0,1770.0,1750.0,Dhule,2016.0,7.0,1581.2857142857142,1.1066943716686242,0.9806199131070393,1.1285660803706554,1784.5854205175408,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Jintur,sorgum(jawar),76.0,1556.0,1893.0,1801.0,Parbhani,2016.0,7.0,1652.2857142857142,1.090005187618883,1.0005159017942324,1.0894431419472381,1800.071339965965,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Manwat,sorgum(jawar),25.0,1678.0,1954.0,1800.0,Parbhani,2016.0,7.0,1751.6666666666667,1.027592768791627,1.027592768791627,1.0,1751.6666666666665,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Tasgaon,sorgum(jawar),875.0,1663.0,1810.0,1738.0,Sangli,2016.0,7.0,1735.857142857143,1.00123446629907,1.00123446629907,1.0,1735.857142857143,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kurdwadi,sorgum(jawar),132.0,1769.0,2329.0,2029.0,Solapur,2016.0,7.0,1938.142857142857,1.0468784550748138,0.9762762351268539,1.072317872142802,2078.3052244801993,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kurdwadi-Modnimb,sorgum(jawar),73.0,1591.0,2361.0,1931.0,Solapur,2016.0,7.0,1771.142857142857,1.0902564929827392,1.0008348801955311,1.08934701873074,1929.3891911748162,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Indapur-Bhigwan,sorgum(jawar),497.0,1600.0,2356.0,1875.0,Pune,2016.0,7.0,2022.0,0.9272997032640949,0.9272997032640949,1.0,2022.0,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Karmala,sorgum(jawar),2089.0,1686.0,2959.0,2343.0,Solapur,2016.0,7.0,2412.4285714285716,0.9712204654467933,0.9712204654467933,1.0,2412.4285714285716,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dudhani,sorgum(jawar),22.0,1910.0,2205.0,2120.0,Solapur,2016.0,7.0,2107.8571428571427,1.005760759064724,1.0402308932598339,0.9668629970341596,2038.0090744627175,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Barshi-Vairag,sorgum(jawar),1028.0,1692.0,2560.0,2081.0,Solapur,2016.0,7.0,2043.4285714285713,1.0183864653243848,1.0037976919179252,1.014533579349625,2073.1269027167195,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Buldhana,sorgum(jawar),345.0,1294.0,1569.0,1438.0,Buldhana,2016.0,7.0,1359.4285714285713,1.0577973938629677,0.961661533117303,1.099968499763147,1495.3286062494437,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Mangalwedha,sorgum(jawar),601.0,1721.0,2374.0,2132.0,Solapur,2016.0,7.0,2051.285714285714,1.0393481440211714,0.9683491734667805,1.0733195963809292,2201.685154919109,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Baramati,sorgum(jawar),663.0,1583.0,2400.0,1920.0,Pune,2016.0,7.0,1874.4285714285713,1.024312171328405,0.9913249893472262,1.0332758503373352,1936.8017760394534,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Indapur,sorgum(jawar),26.0,1875.0,2451.0,2101.0,Pune,2016.0,7.0,2157.8571428571427,0.9736511089043364,0.9610853570661986,1.0130745430109307,2186.0701388828725,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dound,sorgum(jawar),1201.0,1744.0,2145.0,2042.0,Pune,2016.0,7.0,2076.4285714285716,0.9834193326453388,0.9462310835622252,1.0393014452062945,2158.035215153356,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Barshi,sorgum(jawar),6632.0,1602.0,2481.0,2209.0,Solapur,2016.0,7.0,2206.4285714285716,1.0011654257041114,0.9784776702483401,1.02318678917835,2257.5885655513734,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sindkhed Raja,sorgum(jawar),82.0,1538.0,1729.0,1642.0,Buldhana,2016.0,7.0,1511.142857142857,1.0865948194365664,1.0865948194365664,1.0,1511.142857142857,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Shegaon,sorgum(jawar),176.0,1411.0,1550.0,1492.0,Buldhana,2016.0,7.0,1370.2857142857142,1.0888240200166805,1.0057004260839904,1.0826524398088981,1483.5431718067073,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Nandura,sorgum(jawar),507.0,1368.0,1569.0,1560.0,Buldhana,2016.0,7.0,1442.5714285714287,1.081402257872846,1.0400113944841871,1.039798471063086,1499.9835658278637,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sangrampur-Varvatbakal,sorgum(jawar),45.0,1350.0,1551.0,1463.0,Buldhana,2016.0,7.0,1345.857142857143,1.0870395923999576,1.0870395923999576,1.0,1345.8571428571427,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Solapur,sorgum(jawar),790.0,1751.0,2598.0,2235.0,Solapur,2016.0,7.0,2077.285714285714,1.0759232514957706,1.0244575512426466,1.0502370256246314,2181.6423699439665,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Pandharpur,sorgum(jawar),219.0,1886.0,1939.0,1899.0,Solapur,2016.0,7.0,1930.2857142857142,0.9837921847246892,0.9663121101598975,1.0180894706596395,1965.2035610790067,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Mehkar,sorgum(jawar),43.0,1318.0,1520.0,1428.0,Buldhana,2016.0,7.0,1289.142857142857,1.1077127659574468,1.0131849281599494,1.093297714139086,1409.416938913016,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Chikhali,sorgum(jawar),160.0,1300.0,1697.0,1499.0,Buldhana,2016.0,7.0,1376.2857142857142,1.089163379696907,1.028452657590389,1.0590311295891441,1457.529414637402,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Mohol,sorgum(jawar),154.0,1650.0,2052.0,1924.0,Solapur,2016.0,7.0,2050.8571428571427,0.9381443298969073,0.9130337034099921,1.0275024091587552,2107.2606551261556,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Lonar,sorgum(jawar),77.0,1453.0,1600.0,1522.0,Buldhana,2016.0,7.0,1384.7142857142858,1.0991437119570824,1.0065917143315477,1.0919459164106036,1512.03310968114,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Malkapur,sorgum(jawar),905.0,1487.0,1629.0,1565.0,Buldhana,2016.0,7.0,1406.4285714285713,1.112747587607923,1.0387101369190856,1.0712782595040802,1506.6763521168098,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Jalgaon Jamod-Aasalgaon,sorgum(jawar),61.0,1300.0,1450.0,1375.0,Buldhana,2016.0,7.0,1227.1666666666667,1.120467200869211,1.0144037077839037,1.10455747772947,1355.4761180870146,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Khamgaon,sorgum(jawar),374.0,1464.0,1579.0,1520.0,Buldhana,2016.0,7.0,1419.4285714285713,1.07085346215781,1.0171064346606258,1.0528430709565983,1494.4355361463945,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Morshi,sorgum(jawar),170.0,1417.0,1500.0,1467.0,Amaravathi,2016.0,7.0,1384.0,1.0599710982658959,0.9584961421277313,1.1058689249524822,1530.5225921342355,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dharni,sorgum(jawar),700.0,1459.0,1555.0,1507.0,Amaravathi,2016.0,7.0,1398.7142857142858,1.07741803697273,1.07741803697273,1.0,1398.7142857142858,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Varud-Rajura Bazar,sorgum(jawar),42.0,1550.0,1574.0,1558.0,Amaravathi,2016.0,7.0,1503.0,1.0365934797072522,0.9734286042217046,1.064889068609249,1600.5282701197011,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Gevrai,sorgum(jawar),2704.0,1713.0,2020.0,1819.0,Beed,2016.0,7.0,1807.857142857143,1.0061635717107862,0.9660905867354811,1.0414795315527459,1882.8462102571427,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kada,sorgum(jawar),317.0,1688.0,2738.0,2026.0,Beed,2016.0,7.0,2061.0,0.9830179524502669,0.9422559603267553,1.0432599992356388,2150.1588584246515,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Beed,sorgum(jawar),705.0,1670.0,1946.0,1794.0,Beed,2016.0,7.0,1815.2857142857142,0.988274179586055,0.9317798089217821,1.0606306019118894,1925.347579784911,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Amarawati,sorgum(jawar),42.0,1763.0,2138.0,1950.0,Amaravathi,2016.0,7.0,1819.857142857143,1.0715126776042074,1.0105206668241276,1.0603570147375274,1929.698287248766,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Achalpur,sorgum(jawar),662.0,1523.0,1601.0,1561.0,Amaravathi,2016.0,7.0,1422.6666666666667,1.0972352389878162,1.0972352389878162,1.0,1422.6666666666667,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Ambejogai,sorgum(jawar),13.0,1769.0,1813.0,1781.0,Beed,2016.0,7.0,1820.7142857142858,0.9781875245194194,1.0597086569191903,0.9230721275442149,1680.6506093644311,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kada (Ashti),sorgum(jawar),24.0,1600.0,2251.0,1850.0,Beed,2016.0,7.0,1971.8,0.9382290293133178,0.9209642746114739,1.0187463891681654,2008.7641301617887,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Majalgaon,sorgum(jawar),323.0,1488.0,1908.0,1807.0,Beed,2016.0,7.0,1730.142857142857,1.0444224258938155,0.9285913562086102,1.1247384750146043,1945.9582387002677,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Parli-Vaijnath,sorgum(jawar),113.0,1663.0,1732.0,1693.0,Beed,2016.0,7.0,1620.857142857143,1.0445090780891944,0.9666662748899508,1.080527070428836,1751.3800201550819,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kej,sorgum(jawar),295.0,1615.0,1817.0,1675.0,Beed,2016.0,7.0,1851.7142857142858,0.9045671964203055,0.9740329516077544,0.9286823355690507,1719.6543476637194,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Kille Dharur,sorgum(jawar),208.0,1672.0,1822.0,1783.0,Beed,2016.0,7.0,1923.857142857143,0.9267839904952847,0.995202272875513,0.9312518829136692,1791.5955867426262,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Chandur Bajar,sorgum(jawar),11.0,1425.0,1600.0,1449.0,Amaravathi,2016.0,7.0,1386.5714285714287,1.0450236966824644,1.0450236966824644,1.0,1386.5714285714287,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Anajngaon Surji,sorgum(jawar),30.0,1200.0,1543.0,1379.0,Amaravathi,2016.0,7.0,1356.2857142857142,1.0167474194227935,0.9706922518713885,1.0474456940009726,1420.6356312636046,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Yeola,sorgum(jawar),8.0,1818.0,1855.0,1833.0,Nasik,2016.0,7.0,1663.7142857142858,1.1017516743946418,1.1017516743946418,1.0,1663.7142857142858,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Yawal,sorgum(jawar),88.0,1230.0,1480.0,1370.0,Jalgaon,2016.0,7.0,1354.2857142857142,1.0116033755274263,1.0116033755274263,1.0,1354.285714285714,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Raver,sorgum(jawar),97.0,1491.0,1596.0,1588.0,Jalgaon,2016.0,7.0,1402.7142857142858,1.132090844281495,1.0472628319523896,1.0809997354445993,1516.3337717615032,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Parola,sorgum(jawar),66.0,1479.0,1534.0,1489.0,Jalgaon,2016.0,7.0,1406.6666666666667,1.0585308056872038,1.0585308056872038,1.0,1406.6666666666667,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Sinner,sorgum(jawar),16.0,1558.0,1592.0,1573.0,Nasik,2016.0,7.0,1588.2857142857142,0.9903759669005218,0.9690341372964147,1.0220238160686994,1623.2658267216855,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Jalgaon,sorgum(jawar),266.0,1821.0,1910.0,1896.0,Jalgaon,2016.0,7.0,1749.7142857142858,1.0836054866100588,1.0285677682562118,1.053509083263571,1843.3398931160311,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Dharangaon,sorgum(jawar),19.0,1511.0,1560.0,1529.0,Jalgaon,2016.0,7.0,1459.0,1.047978067169294,1.047978067169294,1.0,1459.0,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Chopda,sorgum(jawar),3.0,1400.0,2100.0,1854.0,Jalgaon,2016.0,7.0,1677.0,1.105545617173524,0.9900963261341602,1.1166041000173554,1872.5450757291053,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Pachora,sorgum(jawar),1007.0,1621.0,1733.0,1680.0,Jalgaon,2016.0,7.0,1540.0,1.0909090909090908,1.0909090909090908,1.0,1540.0000000000002,Above_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Ahmedpur,sorgum(jawar),391.0,1576.0,1716.0,1658.0,Latur,2016.0,7.0,1653.7142857142858,1.0025915687629579,1.006993351366388,0.9956287868261917,1646.4855480428564,Above_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Manmad,sorgum(jawar),8.0,1352.0,2000.0,1821.0,Nasik,2016.0,7.0,1642.6666666666667,1.1085633116883116,1.1085633116883116,1.0,1642.6666666666667,Above_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Malegaon,sorgum(jawar),4.0,1570.0,2136.0,2000.0,Nasik,2016.0,7.0,1842.25,1.0856289862939341,0.897040222976099,1.210234456033818,2229.5544266283014,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Lasalgaon,sorgum(jawar),87.0,1482.0,1936.0,1762.0,Nasik,2016.0,7.0,1624.4285714285713,1.0846891214493009,0.9455280198647883,1.147178188970447,1863.5090266832792,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Lasalgaon-Vinchur,sorgum(jawar),22.0,1787.0,1788.0,1788.0,Nasik,2016.0,7.0,1684.3333333333333,1.061547595487829,1.061547595487829,1.0,1684.3333333333333,Above_MSP,Above_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Udgir,sorgum(jawar),15.0,1520.0,1525.0,1522.0,Latur,2016.0,7.0,1453.6666666666667,1.0470075670717724,1.0514238991580123,0.995799665491933,1447.56078040344,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Umared,sorgum(jawar),3.0,1550.0,1550.0,1550.0,Nagpur,2016.0,7.0,1770.4285714285713,0.8754942306140564,0.9583792887448128,0.9135153909269984,1617.3137485368986,Below_MSP,Below_MSP
sorgum(jawar),2016,Kharif Crops,1650.0,1,2016-07-01,Savner,sorgum(jawar),15.0,1181.0,1181.0,1181.0,Nagpur,2016.0,7.0,1208.5714285714287,0.9771867612293144,0.9771867612293144,1.0,1208.5714285714287,Below_MSP,Below_MSP
